i,should_take,took,subject,session,rep
7406,2.7315,2.7335281,s041,5,18
7407,2.7401999999999997,2.7419517,s041,5,19
7408,2.2306,2.2323054,s041,5,20
7409,2.4001,2.4020073,s041,5,21
7410,2.1523,2.1541623,s041,5,22
7411,2.1417,2.143556,s041,5,23
7412,2.0607,2.0627761,s041,5,24
7413,2.616,2.6180019,s041,5,25
7414,3.1303,3.1324729,s041,5,26
7415,2.2824,2.2844412,s041,5,27
7416,2.2124,2.2143603,s041,5,28
7417,2.4102,2.4122812,s041,5,29
7418,2.5991999999999997,2.6010566,s041,5,30
7419,2.3327999999999998,2.3348298,s041,5,31
7420,2.2195,2.2215661,s041,5,32
7421,2.5371,2.5390064,s041,5,33
7422,2.7978,2.7996692,s041,5,34
7423,2.9755000000000003,2.9773538,s041,5,35
7424,2.4241,2.4260650999999998,s041,5,36
7425,2.5623,2.5642184,s041,5,37
7426,2.849,2.8508183000000002,s041,5,38
7427,2.4044,2.4062002,s041,5,39
7428,2.5666,2.5687547,s041,5,40
7429,2.3454,2.347319,s041,5,41
7430,2.0686,2.0704089,s041,5,42
7431,2.6466,2.6485026,s041,5,43
7432,2.018,2.0199131,s041,5,44
7433,2.9218,2.9234154,s041,5,45
7434,1.9643000000000002,1.9661298,s041,5,46
7435,3.997,3.9990126,s041,5,47
7436,2.5361000000000002,2.5380053,s041,5,48
7437,2.228,2.2303342,s041,5,49
7438,2.8569,2.858726,s041,5,50
7439,3.1316,3.1335113,s041,6,1
7440,2.4707,2.4725608,s041,6,2
7441,2.6452999999999998,2.6472429,s041,6,3
7442,2.163,2.1648986,s041,6,4
7443,2.5072,2.5090314,s041,6,5
7444,2.0974,2.0993165,s041,6,6
7445,4.1364,4.1384118,s041,6,7
7446,2.0581,2.0600283,s041,6,8
7447,2.179,2.1808195,s041,6,9
7448,2.4728,2.4749997,s041,6,10
7449,2.4306,2.4322946,s041,6,11
7450,6.7099,6.7116141,s041,6,12
7451,2.0471,2.049366,s041,6,13
7452,2.6652,2.66756,s041,6,14
7453,2.334,2.3360450999999998,s041,6,15
7454,2.172,2.1736361,s041,6,16
7455,1.9458,1.9477544,s041,6,17
7456,2.169,2.1709199,s041,6,18
7457,4.879,4.8808761,s041,6,19
7458,2.7737,2.7756927,s041,6,20
7459,2.3721,2.3741517,s041,6,21
7460,3.111,3.1130337,s041,6,22
7461,2.6019,2.6038358,s041,6,23
7462,3.1234,3.1254219,s041,6,24
7463,2.5031,2.5050599,s041,6,25
7464,2.2192,2.2209757,s041,6,26
7465,2.5784000000000002,2.5801219,s041,6,27
7466,2.8322000000000003,2.8340575,s041,6,28
7467,4.5993,4.6013242,s041,6,29
7468,4.8459,4.8477176,s041,6,30
7469,2.4978,2.4998874,s041,6,31
7470,2.3446,2.3462343,s041,6,32
7471,2.5355,2.5374584000000002,s041,6,33
7472,3.2778,3.279563,s041,6,34
7473,2.6757,2.6775881,s041,6,35
7474,2.6056,2.6075429,s041,6,36
7475,2.9526,2.9546779,s041,6,37
7476,2.5930999999999997,2.5949485,s041,6,38
7477,2.9074999999999998,2.9092355,s041,6,39
7478,2.6767,2.6785481,s041,6,40
7479,4.2504,4.2526842,s041,6,41
7480,3.0596,3.06145,s041,6,42
7481,2.089,2.0910019,s041,6,43
7482,2.3066,2.3085795,s041,6,44
7483,2.3797,2.3816924,s041,6,45
7484,2.2107,2.2126672,s041,6,46
7485,3.6856999999999998,3.6877356,s041,6,47
7486,3.4972,3.4991346,s041,6,48
7487,2.8612,2.8629348,s041,6,49
7488,3.2774,3.2791166,s041,6,50
7489,2.3628,2.3648762,s041,7,1
7490,2.0613,2.0628299,s041,7,2
7491,2.2233,2.2251505,s041,7,3
7492,3.2947,3.2965919,s041,7,4
7493,2.1915,2.1935332,s041,7,5
7494,2.0927,2.0944535,s041,7,6
7495,2.202,2.2037221,s041,7,7
7496,2.4475,2.4493135,s041,7,8
7497,2.2897,2.2915851,s041,7,9
7498,2.2619,2.2638322,s041,7,10
7499,2.4684,2.4702458,s041,7,11
7500,2.3878,2.3896059,s041,7,12
7501,2.0122,2.0141107,s041,7,13
7502,2.7622999999999998,2.7641451999999997,s041,7,14
7503,2.1054,2.1074173,s041,7,15
7504,3.9486,3.9505793000000002,s041,7,16
7505,2.4346,2.4364834,s041,7,17
7506,2.4332,2.4352611,s041,7,18
7507,1.8401999999999998,1.8422403,s041,7,19
7508,1.9645000000000001,1.9667135999999998,s041,7,20
7509,2.1439,2.145873,s041,7,21
7510,3.3205999999999998,3.3227577,s041,7,22
7511,3.6832000000000003,3.685171,s041,7,23
7512,2.1298,2.1316891,s041,7,24
7513,2.6881,2.6898334999999998,s041,7,25
7514,2.5189,2.5207825,s041,7,26
7515,2.6769,2.6791619,s041,7,27
7516,2.191,2.1925448,s041,7,28
7517,2.7366,2.7384075,s041,7,29
7518,2.3848,2.3866899,s041,7,30
7519,2.5911999999999997,2.5929865,s041,7,31
7520,2.1238,2.1256199000000002,s041,7,32
7521,2.2287,2.2304715,s041,7,33
7522,2.1822,2.1842314,s041,7,34
7523,2.158,2.1597509,s041,7,35
7524,2.0964,2.0981833,s041,7,36
7525,2.2288,2.2305252,s041,7,37
7526,2.6201,2.6220039,s041,7,38
7527,2.1444,2.1463289,s041,7,39
7528,2.1277,2.129753,s041,7,40
7529,2.9598,2.961834,s041,7,41
7530,3.5295,3.5314666,s041,7,42
7531,2.5664,2.5683164,s041,7,43
7532,2.4525,2.4543413,s041,7,44
7533,2.7329,2.7350724,s041,7,45
7534,2.3795,2.3814363,s041,7,46
7535,2.871,2.8731128999999997,s041,7,47
7536,2.0166,2.0183501,s041,7,48
7537,2.4073,2.4092544,s041,7,49
7538,2.148,2.1499112,s041,7,50
7539,4.3562,4.358304,s041,8,1
7540,3.7699,3.7719300000000002,s041,8,2
7541,3.9051,3.9068694,s041,8,3
7542,2.8714,2.8732613000000002,s041,8,4
7543,2.7640000000000002,2.7661924,s041,8,5
7544,2.6729000000000003,2.674658,s041,8,6
7545,3.1457,3.1478943,s041,8,7
7546,3.3089,3.3108096,s041,8,8
7547,3.1141,3.1161399,s041,8,9
7548,2.6003,2.6021271,s041,8,10
7549,2.5404999999999998,2.542369,s041,8,11
7550,3.8376,3.8395515,s041,8,12
7551,2.7442,2.7463893,s041,8,13
7552,2.5519,2.5541266,s041,8,14
7553,2.2236,2.2255343,s041,8,15
7554,2.8706,2.8727448,s041,8,16
7555,2.4358,2.4376941,s041,8,17
7556,2.7368,2.7391126999999997,s041,8,18
7557,2.1511,2.1529606,s041,8,19
7558,2.5507,2.5528672,s041,8,20
7559,2.3125999999999998,2.31458,s041,8,21
7560,2.3934,2.3955764,s041,8,22
7561,2.1638,2.1661531,s041,8,23
7562,2.5259,2.5280157,s041,8,24
7563,3.3982,3.4000137,s041,8,25
7564,3.4176,3.4197628,s041,8,26
7565,2.2766,2.2785475,s041,8,27
7566,2.5048,2.5068454,s041,8,28
7567,3.1871,3.1893544,s041,8,29
7568,2.6986,2.7004086000000003,s041,8,30
7569,3.5822000000000003,3.5844,s041,8,31
7570,2.6539,2.6557743,s041,8,32
7571,2.4801,2.4822558,s041,8,33
7572,2.4189,2.4211541,s041,8,34
7573,2.4186,2.4204556,s041,8,35
7574,3.3434,3.3453602,s041,8,36
7575,2.3852,2.386953,s041,8,37
7576,2.1092,2.1110124,s041,8,38
7577,2.326,2.3277341,s041,8,39
7578,2.3457,2.3476478,s041,8,40
7579,2.4643,2.4662174,s041,8,41
7580,3.1013,3.1035027,s041,8,42
7581,2.4119,2.4138596,s041,8,43
7582,2.9702,2.9720337,s041,8,44
7583,2.3624,2.3643503,s041,8,45
7584,2.6708,2.6727497,s041,8,46
7585,2.4173999999999998,2.4197389,s041,8,47
7586,2.323,2.3251554,s041,8,48
7587,2.3358,2.3378426,s041,8,49
7588,3.003,3.0050427,s041,8,50
7589,3.9628,3.964915,s042,1,1
7590,4.9624,4.964593,s042,1,2
7591,3.6499,3.6520175999999998,s042,1,3
7592,4.1167,4.1190316,s042,1,4
7593,3.3562,3.3584926,s042,1,5
7594,3.4554,3.4575407,s042,1,6
7595,3.9454000000000002,3.9476858,s042,1,7
7596,3.2861000000000002,3.2882492,s042,1,8
7597,4.6642,4.6661584000000005,s042,1,9
7598,3.0844,3.0864577,s042,1,10
7599,2.7868,2.7885689,s042,1,11
7600,2.5862,2.5881305,s042,1,12
7601,2.8234,2.8257452,s042,1,13
7602,2.902,2.9039464,s042,1,14
7603,2.847,2.8486525,s042,1,15
7604,2.7253,2.7271520000000002,s042,1,16
7605,2.7054,2.7074681,s042,1,17
7606,3.7774,3.7794822,s042,1,18
7607,2.7895,2.7915209,s042,1,19
7608,2.5187,2.5205223,s042,1,20
7609,2.4614,2.4631558,s042,1,21
7610,2.3364,2.3383883,s042,1,22
7611,2.2836,2.2857054,s042,1,23
7612,2.3147,2.3170219,s042,1,24
7613,2.4706,2.472891,s042,1,25
7614,2.1793,2.1812199,s042,1,26
7615,2.107,2.1087521,s042,1,27
7616,2.0917,2.0935235,s042,1,28
7617,2.4179,2.4196594,s042,1,29
7618,2.4003,2.4023216,s042,1,30
7619,2.4647,2.4664857,s042,1,31
7620,2.3763,2.3782664000000002,s042,1,32
7621,2.178,2.1799144,s042,1,33
7622,2.1615,2.1634743,s042,1,34
7623,2.6021,2.6040493,s042,1,35
7624,2.2103,2.2123208,s042,1,36
7625,2.1855,2.18757,s042,1,37
7626,2.257,2.2591829,s042,1,38
7627,2.1358,2.1378199,s042,1,39
7628,2.4985,2.5006467,s042,1,40
7629,2.1782,2.1801886,s042,1,41
7630,2.4984,2.5005357999999998,s042,1,42
7631,2.2789,2.2803544000000002,s042,1,43
7632,2.5366999999999997,2.5384713,s042,1,44
7633,2.3164,2.3184541,s042,1,45
7634,3.3943,3.3963077999999998,s042,1,46
7635,2.3609999999999998,2.3630211,s042,1,47
7636,2.3571,2.3593806,s042,1,48
7637,2.2716,2.2734066,s042,1,49
7638,2.7003,2.7023759,s042,1,50
7639,4.5371,4.5395012,s042,2,1
7640,3.4248,3.4269025,s042,2,2
7641,2.9712,2.9732754999999997,s042,2,3
7642,2.9093,2.9115778,s042,2,4
7643,2.4752,2.476801,s042,2,5
7644,2.4193,2.421173,s042,2,6
7645,2.4247,2.4267244,s042,2,7
7646,2.4245,2.4262911,s042,2,8
7647,2.4568,2.4589073,s042,2,9
7648,2.5309,2.5327174,s042,2,10
7649,2.6475,2.6493039,s042,2,11
7650,2.7319,2.7335378,s042,2,12
7651,2.5946,2.5965891,s042,2,13
7652,2.5169,2.5187167,s042,2,14
7653,2.5985,2.6004719,s042,2,15
7654,2.4858000000000002,2.4879585,s042,2,16
7655,2.5419,2.5439277000000002,s042,2,17
7656,2.724,2.7261815,s042,2,18
7657,2.4976,2.4996322,s042,2,19
7658,2.4859,2.4879056999999998,s042,2,20
7659,2.6144,2.6161039,s042,2,21
7660,2.8458,2.8475199,s042,2,22
7661,2.7256,2.7276631,s042,2,23
7662,2.904,2.9057774,s042,2,24
7663,2.6211,2.6231397,s042,2,25
7664,3.4741,3.476458,s042,2,26
7665,3.0297,3.0316835,s042,2,27
7666,2.644,2.6459905,s042,2,28
7667,2.7034000000000002,2.7054535,s042,2,29
7668,2.6881,2.6899197,s042,2,30
7669,2.6036,2.605352,s042,2,31
7670,2.5657,2.5677322,s042,2,32
7671,2.534,2.5357031,s042,2,33
7672,2.5413,2.5433947,s042,2,34
7673,2.5911999999999997,2.5931875,s042,2,35
7674,2.6558,2.6576309,s042,2,36
7675,2.6564,2.6584732,s042,2,37
7676,2.6591,2.6612049,s042,2,38
7677,2.6625,2.6642136,s042,2,39
7678,2.6123,2.614143,s042,2,40
7679,2.6175,2.6194246,s042,2,41
7680,2.7204,2.7222819,s042,2,42
7681,2.5805,2.5824225,s042,2,43
7682,2.6248,2.6270158,s042,2,44
7683,2.6344,2.6364562,s042,2,45
7684,2.5252,2.5271508000000003,s042,2,46
7685,2.6978999999999997,2.6999897,s042,2,47
7686,2.6774,2.6793304,s042,2,48
7687,2.7918,2.7939565,s042,2,49
7688,2.6692,2.6711239,s042,2,50
7689,4.049,4.0510976,s042,3,1
7690,4.2802,4.2825514,s042,3,2
7691,3.1712,3.1734085,s042,3,3
7692,2.3654,2.36716,s042,3,4
7693,2.7651,2.7670951,s042,3,5
7694,2.5053,2.5072795,s042,3,6
7695,2.1821,2.1842236,s042,3,7
7696,3.1574,3.1591493,s042,3,8
7697,2.5866,2.5887121,s042,3,9
7698,3.8752,3.8771592,s042,3,10
7699,2.4559,2.4579469,s042,3,11
7700,2.283,2.2850091,s042,3,12
7701,2.192,2.1941582,s042,3,13
7702,2.2711,2.2731307,s042,3,14
7703,2.3349,2.3369802,s042,3,15
7704,2.3383,2.340116,s042,3,16
7705,2.4912,2.4931931,s042,3,17
7706,2.2611,2.2630708999999998,s042,3,18
7707,3.3842,3.3861125,s042,3,19
7708,2.3227,2.3248143,s042,3,20
7709,2.2415,2.2430538,s042,3,21
7710,2.427,2.4290436,s042,3,22
7711,2.7321999999999997,2.7342868,s042,3,23
7712,2.2069,2.2087613,s042,3,24
7713,2.2002,2.2021428,s042,3,25
7714,2.5632,2.5654043,s042,3,26
7715,2.8628,2.86497,s042,3,27
7716,2.2627,2.264722,s042,3,28
7717,2.3816,2.3836527,s042,3,29
7718,2.4607,2.4628541,s042,3,30
7719,2.1447,2.1465575,s042,3,31
7720,2.2919,2.2939186,s042,3,32
7721,2.54,2.5421396,s042,3,33
7722,2.2792,2.2810817,s042,3,34
7723,2.332,2.3340148,s042,3,35
7724,2.2254,2.2270567,s042,3,36
7725,2.8191,2.8213967,s042,3,37
7726,2.3148,2.316627,s042,3,38
7727,2.4837,2.4855429,s042,3,39
7728,2.664,2.6661541,s042,3,40
7729,2.3338,2.3359365,s042,3,41
7730,2.2365,2.2383517,s042,3,42
7731,2.2801,2.2818353,s042,3,43
7732,2.6363,2.6381672,s042,3,44
7733,2.3082,2.3103055,s042,3,45
7734,2.3946,2.3966421,s042,3,46
7735,2.3601,2.3623389,s042,3,47
7736,2.2923999999999998,2.2942012,s042,3,48
7737,2.3093,2.3115159,s042,3,49
7738,2.3095,2.3117284,s042,3,50
7739,2.3971,2.3992133,s042,4,1
7740,2.1738,2.1759084,s042,4,2
7741,2.2284,2.2304956,s042,4,3
7742,2.2622,2.2644256,s042,4,4
7743,2.1309,2.1328615,s042,4,5
7744,2.0705,2.0724177,s042,4,6
7745,2.0662,2.0683531,s042,4,7
7746,2.066,2.0678619,s042,4,8
7747,2.0784,2.0803314,s042,4,9
7748,2.3806,2.3828707,s042,4,10
7749,1.9978,1.9999014000000002,s042,4,11
7750,2.2546,2.2565818,s042,4,12
7751,2.2633,2.265475,s042,4,13
7752,2.0941,2.09618,s042,4,14
7753,2.2289,2.230953,s042,4,15
7754,2.2762000000000002,2.2780211,s042,4,16
7755,2.2036,2.2054701,s042,4,17
7756,2.186,2.1880419,s042,4,18
7757,2.1526,2.1544959,s042,4,19
7758,2.1271,2.1293342,s042,4,20
7759,2.0459,2.0476779,s042,4,21
7760,2.1508,2.1526344,s042,4,22
7761,2.1165,2.118364,s042,4,23
7762,1.9759,1.9779776999999998,s042,4,24
7763,2.4046,2.4066763,s042,4,25
7764,2.3946,2.3964088,s042,4,26
7765,2.0605,2.0623481,s042,4,27
7766,2.094,2.096003,s042,4,28
7767,2.0884,2.0903214,s042,4,29
7768,2.0609,2.0628301,s042,4,30
7769,2.1547,2.1567334,s042,4,31
7770,2.1124,2.1143549,s042,4,32
7771,2.1048999999999998,2.1068071,s042,4,33
7772,2.1178,2.1198155,s042,4,34
7773,2.0599,2.06155,s042,4,35
7774,2.1676,2.1698092,s042,4,36
7775,2.1367,2.1386502,s042,4,37
7776,2.0757,2.0777988,s042,4,38
7777,2.0785,2.0804745000000002,s042,4,39
7778,2.5738,2.5758152,s042,4,40
7779,2.2296,2.2314794,s042,4,41
7780,2.1678,2.1697015,s042,4,42
7781,2.2989,2.3007094,s042,4,43
7782,2.5528,2.5549165,s042,4,44
7783,2.2384,2.2400787,s042,4,45
7784,2.1502,2.152139,s042,4,46
7785,2.2138,2.2158339,s042,4,47
7786,2.4926,2.4946104,s042,4,48
7787,2.2464,2.2484584,s042,4,49
7788,2.8139,2.8158929,s042,4,50
7789,2.673,2.6752894,s042,5,1
7790,2.3033,2.3050995,s042,5,2
7791,2.4236,2.4254555,s042,5,3
7792,2.2849,2.2869074,s042,5,4
7793,2.3194,2.32142,s042,5,5
7794,2.2805,2.283012,s042,5,6
7795,2.2329,2.2350056,s042,5,7
7796,2.183,2.1852324,s042,5,8
7797,2.1996,2.2018111,s042,5,9
7798,2.223,2.2249963,s042,5,10
7799,2.5798,2.5819692,s042,5,11
7800,2.4127,2.414781,s042,5,12
7801,2.1955999999999998,2.1976863,s042,5,13
7802,2.1527,2.1547906,s042,5,14
7803,2.7392,2.7410781,s042,5,15
7804,2.2871,2.28896,s042,5,16
7805,2.3218,2.3237666,s042,5,17
7806,2.3472,2.3492098,s042,5,18
7807,2.309,2.3112511,s042,5,19
7808,2.3851,2.3872128,s042,5,20
7809,2.3608000000000002,2.3628431,s042,5,21
7810,2.3074,2.3093401,s042,5,22
7811,2.4179,2.4197657,s042,5,23
7812,3.7708,3.7728782,s042,5,24
7813,2.3499,2.3519026,s042,5,25
7814,2.3515,2.3532829,s042,5,26
7815,2.2053,2.2074636,s042,5,27
7816,2.2745,2.276492,s042,5,28
7817,2.2673,2.2693721,s042,5,29
7818,3.2496,3.2517327,s042,5,30
7819,2.6214,2.6235169000000003,s042,5,31
7820,2.3744,2.376511,s042,5,32
7821,2.3354,2.3375315,s042,5,33
7822,2.3379,2.3398521,s042,5,34
7823,2.3007,2.3028442,s042,5,35
7824,2.3123,2.3140026000000002,s042,5,36
7825,2.3537,2.3558149,s042,5,37
7826,2.3447,2.3465955,s042,5,38
7827,2.3053,2.3071201,s042,5,39
7828,2.3854,2.3876262,s042,5,40
7829,2.3531,2.3582087,s042,5,41
7830,2.3345000000000002,2.3365062,s042,5,42
7831,2.2656,2.2673212,s042,5,43
7832,2.3717,2.3735946,s042,5,44
7833,2.3654,2.3672879,s042,5,45
7834,2.4013999999999998,2.4032216,s042,5,46
7835,3.1390000000000002,3.1409232,s042,5,47
7836,2.4518,2.4536587,s042,5,48
7837,2.2445,2.2462497,s042,5,49
7838,2.1836,2.1857502,s042,5,50
7839,2.657,2.6591088000000003,s042,6,1
7840,2.3711,2.3730946,s042,6,2
7841,2.4215,2.423503,s042,6,3
7842,3.1063,3.1082952,s042,6,4
7843,2.1719,2.1737277,s042,6,5
7844,2.1554,2.1572124,s042,6,6
7845,2.3908,2.392515,s042,6,7
7846,2.3254,2.3274277,s042,6,8
7847,2.3318,2.3338308,s042,6,9
7848,2.9536,2.9553939,s042,6,10
7849,2.3994,2.4011914,s042,6,11
7850,2.3224,2.3242656999999998,s042,6,12
7851,2.6557,2.6575326,s042,6,13
7852,2.4138,2.4158016,s042,6,14
7853,2.3904,2.3925932,s042,6,15
7854,2.3832,2.3852636,s042,6,16
7855,2.355,2.3571458,s042,6,17
7856,2.3145,2.3162842,s042,6,18
7857,2.3221,2.3241926,s042,6,19
7858,2.4718,2.473861,s042,6,20
7859,2.4032999999999998,2.4050342000000002,s042,6,21
7860,2.5412,2.5431383,s042,6,22
7861,2.3348,2.3368204,s042,6,23
7862,2.4494,2.4516434,s042,6,24
7863,2.3862,2.3881878,s042,6,25
7864,2.3828,2.3848423,s042,6,26
7865,2.3931,2.3951594,s042,6,27
7866,2.429,2.4309856,s042,6,28
7867,2.3968,2.3988562,s042,6,29
7868,2.4694,2.4712313,s042,6,30
7869,2.4457,2.4475208999999998,s042,6,31
7870,2.4465,2.4484068,s042,6,32
7871,2.4608,2.4627973,s042,6,33
7872,2.7868,2.7889675,s042,6,34
7873,2.3975,2.3991268,s042,6,35
7874,2.362,2.364077,s042,6,36
7875,2.3199,2.3219828,s042,6,37
7876,2.3534,2.3554821,s042,6,38
7877,2.3815,2.3835283,s042,6,39
7878,2.3295,2.3314538000000002,s042,6,40
7879,2.6323,2.6344118,s042,6,41
7880,2.3498,2.3518508000000002,s042,6,42
7881,2.3975,2.3994718,s042,6,43
7882,2.4161,2.4185529,s042,6,44
7883,2.4263,2.4282638,s042,6,45
7884,2.5105,2.5124963,s042,6,46
7885,3.2528,3.2548736,s042,6,47
7886,2.4204,2.4223089,s042,6,48
7887,2.4078,2.4097549,s042,6,49
7888,2.3944,2.396081,s042,6,50
7889,2.0853,2.0877483,s042,7,1
7890,1.8901,1.8922643,s042,7,2
7891,2.1525,2.1546027,s042,7,3
7892,2.1693,2.1713137,s042,7,4
7893,2.1667,2.1687762,s042,7,5
7894,2.7862,2.788221,s042,7,6
7895,2.1133,2.1152071,s042,7,7
7896,2.1231,2.1249587,s042,7,8
7897,2.0242,2.0262004,s042,7,9
7898,2.0863,2.0882696,s042,7,10
7899,2.0781,2.0801459,s042,7,11
7900,2.123,2.1250318,s042,7,12
7901,2.7847,2.786638,s042,7,13
7902,2.0737,2.0757284,s042,7,14
7903,2.4267,2.4286302,s042,7,15
7904,2.1345,2.136403,s042,7,16
7905,2.0941,2.0961188,s042,7,17
7906,2.0067,2.0085282,s042,7,18
7907,1.9813,1.9831153000000001,s042,7,19
7908,2.0234,2.0265172,s042,7,20
7909,1.9803,1.9823997,s042,7,21
7910,2.0068,2.0086343,s042,7,22
7911,3.0456,3.0476445,s042,7,23
7912,2.0939,2.0958868,s042,7,24
7913,2.0302,2.0322955,s042,7,25
7914,2.3548999999999998,2.3570027,s042,7,26
7915,2.081,2.0830977,s042,7,27
7916,2.0526,2.0545781,s042,7,28
7917,2.0134,2.0153831,s042,7,29
7918,1.9706000000000001,1.972699,s042,7,30
7919,2.0762,2.0782166,s042,7,31
7920,2.0727,2.0745177,s042,7,32
7921,2.0031,2.0050669,s042,7,33
7922,2.0238,2.0259143,s042,7,34
7923,2.0503,2.0520015,s042,7,35
7924,2.0348,2.0367111,s042,7,36
7925,2.0562,2.0582516,s042,7,37
7926,2.0821,2.0840621,s042,7,38
7927,2.096,2.0978243,s042,7,39
7928,1.9696,1.9714956,s042,7,40
7929,2.0488,2.0508618,s042,7,41
7930,2.0946,2.0965167,s042,7,42
7931,2.0857,2.0876306,s042,7,43
7932,2.2931,2.2949649,s042,7,44
7933,2.0805,2.0823578,s042,7,45
7934,2.0552,2.0573064,s042,7,46
7935,2.0507,2.0526974,s042,7,47
7936,2.0955,2.0973119000000002,s042,7,48
7937,2.0671,2.0691481,s042,7,49
7938,1.9735,1.9763495,s042,7,50
7939,2.0589,2.0610458,s042,8,1
7940,2.0143,2.0160388,s042,8,2
7941,1.9594,1.961536,s042,8,3
7942,1.8427,1.8446752,s042,8,4
7943,1.8747,1.8766564,s042,8,5
7944,1.8704,1.8722397,s042,8,6
7945,2.0063,2.0082329,s042,8,7
7946,1.8471,1.8490693999999999,s042,8,8
7947,1.764,1.7661831000000001,s042,8,9
7948,1.9656,1.9676572,s042,8,10
7949,1.9363000000000001,1.9382913,s042,8,11
7950,2.0294,2.0313641,s042,8,12
7951,1.9846,1.9864103,s042,8,13
7952,2.0267,2.0287407,s042,8,14
7953,1.9575,1.9595053,s042,8,15
7954,2.0543,2.056608,s042,8,16
7955,2.0529,2.0547172,s042,8,17
7956,2.0209,2.022858,s042,8,18
7957,2.1092,2.1111846,s042,8,19
7958,1.9912999999999998,1.9934487,s042,8,20
7959,2.0815,2.0834316,s042,8,21
7960,2.0731,2.0750079,s042,8,22
7961,2.2182,2.220326,s042,8,23
7962,2.0532,2.0553291,s042,8,24
7963,2.0726,2.0746238,s042,8,25
7964,1.9689,1.9706628,s042,8,26
7965,2.0558,2.0579949,s042,8,27
7966,2.0591,2.0609159,s042,8,28
7967,2.0539,2.0559956,s042,8,29
7968,2.1131,2.1149887,s042,8,30
7969,2.0455,2.0474959,s042,8,31
7970,2.0835,2.0856278,s042,8,32
7971,2.0933,2.0952436,s042,8,33
7972,2.1071,2.1088668,s042,8,34
7973,2.0703,2.072412,s042,8,35
7974,2.0026,2.0046228,s042,8,36
7975,2.7922000000000002,2.7943274000000002,s042,8,37
7976,2.1568,2.1586791,s042,8,38
7977,2.1053,2.1075183,s042,8,39
7978,2.202,2.203995,s042,8,40
7979,2.058,2.0600402,s042,8,41
7980,2.1286,2.1303534,s042,8,42
7981,2.0343,2.0364332,s042,8,43
7982,1.9884,1.9903768,s042,8,44
7983,2.0328,2.0349434,s042,8,45
7984,2.0542,2.0560886,s042,8,46
7985,2.0453,2.0473249,s042,8,47
7986,2.4031000000000002,2.4050174,s042,8,48
7987,2.1109,2.1128037,s042,8,49
7988,2.0281,2.0298745,s042,8,50
7989,8.3657,8.3677266,s043,1,1
7990,7.0137,7.0158893,s043,1,2
7991,6.101,6.1030403,s043,1,3
7992,5.4697,5.471968,s043,1,4
7993,6.767,6.7692405,s043,1,5
7994,4.2335,4.2362336,s043,1,6
7995,5.2443,5.2464619,s043,1,7
7996,5.0242,5.0266465,s043,1,8
7997,3.8118,3.8138104,s043,1,9
7998,4.503,4.5052797,s043,1,10
7999,4.3709,4.3730644,s043,1,11
8000,3.9238,3.9260526000000002,s043,1,12
8001,4.0485,4.0509419,s043,1,13
8002,3.8146,3.8169668,s043,1,14
8003,4.8923,4.8948774,s043,1,15
8004,5.1738,5.1758906,s043,1,16
8005,5.0194,5.0213966,s043,1,17
8006,4.8176,4.8201303,s043,1,18
8007,3.6932,3.6952466,s043,1,19
8008,4.0111,4.0131344,s043,1,20
8009,5.2463,5.248433,s043,1,21
8010,4.2266,4.2289989,s043,1,22
8011,3.7957,3.7974664000000002,s043,1,23
8012,5.3743,5.3765065,s043,1,24
8013,3.4833,3.4854986,s043,1,25
8014,4.5526,4.5547994,s043,1,26
8015,4.5102,4.512453,s043,1,27
8016,5.0923,5.0944632,s043,1,28
8017,4.3731,4.3754949,s043,1,29
8018,4.225,4.2271839,s043,1,30
8019,3.6328,3.6350246999999998,s043,1,31
8020,4.5015,4.5035855,s043,1,32
8021,3.4582,3.4609156,s043,1,33
8022,3.8601,3.8624066,s043,1,34
8023,4.4569,4.4590723,s043,1,35
8024,3.82,3.8220739,s043,1,36
8025,3.879,3.8813426,s043,1,37
8026,4.5354,4.5375435,s043,1,38
8027,3.7725,3.7743965,s043,1,39
8028,3.4631,3.4652344,s043,1,40
8029,4.2547,4.2567962,s043,1,41
8030,4.2646,4.2669781,s043,1,42
8031,3.5593,3.561258,s043,1,43
8032,3.3301,3.332433,s043,1,44
8033,3.8903,3.8924408,s043,1,45
8034,3.6911,3.6931967,s043,1,46
8035,3.6541,3.6562863,s043,1,47
8036,4.2023,4.2045952,s043,1,48
8037,4.3522,4.3544314,s043,1,49
8038,3.9725,3.9749203,s043,1,50
8039,3.9691,3.9712787,s043,2,1
8040,4.6021,4.6044795,s043,2,2
8041,5.4188,5.4210015,s043,2,3
8042,5.0274,5.0293723,s043,2,4
8043,4.4617,4.463752,s043,2,5
8044,6.1067,6.1090549,s043,2,6
8045,3.9186,3.9207183,s043,2,7
8046,5.8841,5.8863684,s043,2,8
8047,5.819,5.8213414,s043,2,9
8048,3.635,3.637124,s043,2,10
8049,3.5913,3.5934994,s043,2,11
8050,4.1401,4.1421682,s043,2,12
8051,4.0295,4.0316366,s043,2,13
8052,3.7965999999999998,3.7985339,s043,2,14
8053,3.8385,3.8406204,s043,2,15
8054,3.3237,3.3257542,s043,2,16
8055,3.3291,3.3311701,s043,2,17
8056,3.9706,3.9726873,s043,2,18
8057,3.5149,3.5174434999999997,s043,2,19
8058,3.7273,3.7295036,s043,2,20
8059,3.4765,3.4786927,s043,2,21
8060,3.5154,3.5177481999999998,s043,2,22
